#Orbital-7	#Orbital-8	#Orbital-9
-10.454481222621	-10.448107689556	-1.193776020330
-10.467267762885	-10.448538163837	-1.152923887481
-10.388242269581	-10.367948899501	-1.145597917563
-10.463061327031	-10.438860185110	-1.188427834847
-10.493332433957	-10.484442005575	-1.029615813155
-10.449249166993	-10.414198752294	-1.335105245328
-10.321790559090	-10.286941279024	-1.155589844844
-10.457640903708	-10.444256425925	-1.128203470142
-10.523768767015	-10.495635055822	-0.965777779114
-10.445178723315	-10.434403103883	-1.049872005130
-10.504353495012	-10.488894135123	-1.017944816341
-10.501967280560	-10.501342500265	-0.910082364317
-10.446103156820	-10.445508240762	-0.928330156424
-10.321048088893	-10.319809417282	-1.013626948271
-10.529985097322	-10.523339298725	-0.904025256945
-10.324235738603	-10.291410811543	-1.515072757511
-10.511454391846	-10.504715023075	-0.947570754221
-10.391438223478	-10.368811028597	-1.177104355597
-10.479614928911	-10.479403633683	-0.964876088005
-10.493946916952	-10.488804517813	-0.957738191764
-10.465077206856	-10.464393521630	-0.932820083755
-10.475290635158	-10.470555436071	-1.051825075450
-10.493578645792	-10.492654302475	-0.922482007618
-10.481509226519	-10.467193862267	-1.128564916209
-10.483301422719	-10.481587646649	-0.965356928861
-10.364622811370	-10.362323332923	-0.951722882736
-10.494527375850	-10.492528375326	-0.962450043780
-10.456864123728	-10.450234168936	-1.012785425175
-10.503725960991	-10.492677354305	-0.991758044453
-10.455545855889	-10.448475767450	-0.964780462909
-10.475081062832	-10.471160567402	-0.954524617970
-10.474538311156	-10.447865885888	-1.233342766848
-10.341322586887	-10.334306012355	-1.089033921618
-10.369956010454	-10.337714641305	-1.471458433413
-10.495512811667	-10.491535658817	-0.971349354023
-10.486936460500	-10.483755237255	-0.982395513710
-10.469926728377	-10.455183483925	-1.216228216513
-10.474751898317	-10.463220751467	-1.102140187454
-10.486019241840	-10.484934783911	-0.971913127268
-10.437072447073	-10.428569159930	-0.964338761758
-10.488152076661	-10.456798872767	-1.134009562041
-10.448835088797	-10.424361299729	-1.380470968776
-10.485244907844	-10.480939203153	-0.956905703005
-10.501033337680	-10.480571660604	-1.015753013959
-10.495897184493	-10.489310555997	-0.993375016469
-10.469885114164	-10.469557431970	-0.916331877360
-10.488760685165	-10.466710935763	-1.125467870808
-10.428180568817	-10.425937998748	-0.964001324886
-10.473956881358	-10.465161008003	-0.963383487108
-10.449657550629	-10.445714569625	-0.991997400599
-10.239711578346	-10.236250443521	-0.949868810468
