#Column-1 => Grid points(Freq Scaled)
#Other columns => probability densities for Modes:6 7 8 9
-4.995  0.0  0.0  0.0  0.0
-4.985  0.0  0.0  0.0  0.0
-4.975  0.0  0.0  0.0  0.0
-4.965  0.0  0.0  0.0  0.0
-4.955  0.0  0.0  0.0  0.0
-4.945  0.0  0.0  0.0  0.0
-4.9350000000000005  0.0  0.0  0.0  0.0
-4.925  0.0  0.0  0.0  0.0
-4.915  0.0  0.0  0.0  0.0
-4.905  0.0  0.0  0.0  0.0
-4.895  0.0  0.0  0.0  0.0
-4.885  0.0  0.0  0.0  0.0
-4.875  0.0  0.0  0.0  0.0
-4.865  0.0  0.0  0.0  0.0
-4.855  0.0  0.0  0.0  0.0
-4.845  0.0  0.0  0.0  0.0
-4.835  0.0  0.0  0.0  0.0
-4.825  0.0  0.0  0.0  0.0
-4.8149999999999995  0.0  0.0  0.0  0.0
-4.805  0.0  0.0  0.0  0.0
-4.795  0.0  0.0  0.0  0.0
-4.785  0.0  0.0  0.0  0.0
-4.775  0.0  0.0  0.0  0.0
-4.765  0.0  0.0  0.0  0.0
-4.755  0.0  0.0  0.0  0.0
-4.745  0.0  0.0  0.0  0.0
-4.735  0.0  0.0  0.0  0.0
-4.725  0.0  0.0  0.0  0.0
-4.715  0.0  0.0  0.0  0.0
-4.705  0.0  0.0  0.0  0.0
-4.695  0.0  0.0  0.0  0.0
-4.6850000000000005  0.0  0.0  0.0  0.0
-4.675  0.0  0.0  0.0  0.0
-4.665  0.0  0.0  0.0  0.0
-4.655  0.0  0.0  0.0  0.0
-4.645  0.0  0.0  0.0  0.0
-4.635  0.0  0.0  0.0  0.0
-4.625  0.0  0.0  0.0  0.0
-4.615  0.0  0.0  0.0  0.0
-4.605  0.0  0.0  0.0  0.0
-4.595  0.0  0.0  0.0  0.0
-4.585  0.0  0.0  0.0  0.0
-4.575  0.0  0.0  0.0  0.0
-4.5649999999999995  0.0  0.0  0.0  0.0
-4.555  0.0  0.0  0.0  0.0
-4.545  0.0  0.0  0.0  0.0
-4.535  0.0  0.0  0.0  0.0
-4.525  0.0  0.0  0.0  0.0
-4.515  0.0  0.0  0.0  0.0
-4.505  0.0  0.0  0.0  0.0
-4.495  0.0  0.0  0.0  0.0
-4.485  0.0  0.0  0.0  0.0
-4.475  0.0  0.0  0.0  0.0
-4.465  0.0  0.0  0.0  0.0
-4.455  0.0  0.0  0.0  0.0
-4.445  0.0  0.0  0.0  0.0
-4.435  0.0  0.0  0.0  0.0
-4.425  0.0  0.0  0.0  0.0
-4.415  0.0  0.0  0.0  0.0
-4.405  0.0  0.0  0.0  0.0
-4.395  0.0  0.0  0.0  0.0
-4.385  0.0  0.0  0.0  0.0
-4.375  0.0  0.0  0.0  0.0
-4.365  0.0  0.0  0.0  0.0
-4.355  0.0  0.0  0.0  0.0
-4.345  0.0  0.0  0.0  0.0
-4.335  0.0  0.0  0.0  0.0
-4.325  0.0  0.0  0.0  0.0
-4.3149999999999995  0.0  0.0  0.0  0.0
-4.305  0.0  0.0  0.0  0.0
-4.295  0.0  0.0  0.0  0.0
-4.285  0.0  0.0  0.0  0.0
-4.275  0.0  0.0  0.0  0.0
-4.265  0.0  0.0  0.0  0.0
-4.255  0.0  0.0  0.0  0.0
-4.245  0.0  0.0  0.0  0.0
-4.235  0.0  0.0  0.0  0.0
-4.225  0.0  0.0  0.0  0.0
-4.215  0.0  0.0  0.0  0.0
-4.205  0.0  0.0  0.0  0.0
-4.195  0.0  0.0  0.0  0.0
-4.185  0.0  0.0  0.0  0.0
-4.175  0.0  0.0  0.0  0.0
-4.165  0.0  0.0  0.0  0.0
-4.155  0.0  0.0  0.0  0.0
-4.145  0.0  0.0  0.0  0.0
-4.135  0.0  0.0  0.0  0.0
-4.125  0.0  0.0  0.0  0.0
-4.115  0.0  0.0  0.0  0.0
-4.105  0.0  0.0  0.0  0.0
-4.095  0.0  0.0  0.0  0.0
-4.085  0.0  0.0  0.0  0.0
-4.075  0.0  0.0  0.0  0.0
-4.0649999999999995  0.0  0.0  0.0  0.0
-4.055  0.0  0.0  0.0  0.0
-4.045  0.0  0.0  0.0  0.0
-4.035  0.0  0.0  0.0  0.0
-4.025  0.0  0.0  0.0  0.0
-4.015  0.0  0.0  0.0  0.0
-4.005  0.0  0.0  0.0  0.0
-3.995  0.0  0.0  0.0  0.0
-3.9850000000000003  0.0  0.0  0.0  0.0
-3.9749999999999996  0.0  0.0  0.0  0.0
-3.965  0.0  0.0  0.0  0.0
-3.955  0.0  0.0  0.0  0.0
-3.9450000000000003  0.0  0.0  0.0  0.0
-3.9349999999999996  0.0  0.0  0.0  0.0
-3.925  0.0  0.0  0.0  0.0
-3.915  0.0  0.0  0.0  0.0
-3.9050000000000002  0.0  0.0  0.0  0.0
-3.8949999999999996  0.0  0.0  0.0  0.0
-3.885  0.0  0.0  0.0  0.0
-3.875  0.0  0.0  0.0  0.0
-3.865  0.0  0.0  0.0  0.0
-3.8549999999999995  0.0  0.0  0.0  0.0
-3.8449999999999998  0.0  0.0  0.0  0.0
-3.835  0.0  0.0  0.0  0.0
-3.825  0.0  0.0  0.0  0.0
-3.8150000000000004  0.0  0.0  0.0  0.0
-3.8049999999999997  0.0  0.0  0.0  0.0
-3.795  0.0  0.0  0.0  0.0
-3.785  0.0  0.0  0.0  0.0
-3.7750000000000004  0.0  0.0  0.0  0.0
-3.7649999999999997  0.0  0.0  0.0  0.0
-3.755  0.0  0.0  0.0  0.0
-3.745  0.0  0.0  0.0  0.0
-3.7350000000000003  0.0  0.0  0.0  0.0
-3.7249999999999996  0.0  0.0  0.0  0.0
-3.715  0.0  0.0  0.0  0.0
-3.705  0.0  0.0  0.0  0.0
-3.6950000000000003  0.0  0.0  0.0  0.0
-3.6849999999999996  0.0  0.0  0.0  0.0
-3.675  0.0  0.0  0.0  0.0
-3.665  0.0  0.0  0.0  0.0
-3.6550000000000002  0.0  0.0  0.0  0.0
-3.6449999999999996  0.0  0.0  0.0  0.0
-3.635  0.0  0.0  0.0  0.0
-3.625  0.0  0.0  0.0  0.0
-3.615  0.0  0.0  0.0  0.0
-3.6049999999999995  0.0  0.0  0.0  0.0
-3.5949999999999998  0.0  0.0  0.0  0.0
-3.585  0.0  0.0  0.0  0.0
-3.575  0.0  0.0  0.0  0.0
-3.5650000000000004  0.0  0.0  0.0  0.0
-3.5549999999999997  0.0  0.0  0.0  0.0
-3.545  0.0  0.0  0.0  0.0
-3.535  0.0  0.0  0.0  0.0
-3.5250000000000004  0.0  0.0  0.0  0.0
-3.5149999999999997  0.0  0.0  0.0  0.0
-3.505  0.0  0.0  0.0  0.0
-3.495  0.0  0.0  0.0  0.0
-3.4850000000000003  0.0  0.0  0.0  0.0
-3.4749999999999996  0.0  0.0  0.0  0.0
-3.465  0.0  0.0  0.0  0.0
-3.455  0.0  0.0  0.0  0.0
-3.4450000000000003  0.0  0.0  0.0  0.0
-3.4349999999999996  0.0  0.0  0.0  0.0
-3.425  0.0  0.0  0.0  0.0
-3.415  0.0  0.0  0.0  0.0
-3.4050000000000002  0.0  0.0  0.0  0.0
-3.3949999999999996  0.0  0.0  0.0  0.0
-3.385  0.0  0.0  0.0  0.0
-3.375  0.0  0.0  0.0  0.0
-3.365  0.0  0.0  0.0  0.0
-3.3549999999999995  0.0  0.0  0.0  0.0
-3.3449999999999998  0.0  0.0  0.0  0.0
-3.335  0.0  0.0  0.0  0.0
-3.325  0.0  0.0  0.0  0.0
-3.3150000000000004  0.0  0.0  0.0  0.0
-3.3049999999999997  0.0  0.0  0.0  0.0
-3.295  0.0  0.0  0.0  0.0
-3.285  0.0  0.0  0.0  0.0
-3.2750000000000004  0.0  0.0  0.0  0.0
-3.2649999999999997  0.0  0.0  0.0  0.0
-3.255  0.0  0.0  0.0  0.0
-3.245  0.0  0.0  0.0  0.0
-3.2350000000000003  0.0  0.0  0.0  0.0
-3.2249999999999996  0.0  0.0  0.0  0.0
-3.215  0.0  0.0  0.0  0.0
-3.205  0.0  0.0  0.0  0.0
-3.1950000000000003  0.0  0.0  0.0  0.0
-3.1849999999999996  0.0  0.0  0.0  0.0
-3.175  0.0  0.0  0.0  0.0
-3.165  0.0  0.0  0.0  0.0
-3.1550000000000002  0.0  0.0  0.0  0.0
-3.1449999999999996  0.0  0.0  0.0  0.0
-3.135  0.0  0.0  0.0  0.0
-3.125  0.0  0.0  0.0  0.0
-3.115  0.0  0.0  0.0  0.0
-3.1049999999999995  0.0  0.0  0.0  0.0
-3.0949999999999998  0.0  0.0  0.0  0.0
-3.085  0.0  0.0  0.0  0.0
-3.075  0.0  0.0  0.0  0.0
-3.0650000000000004  0.0  0.0  0.0  0.0
-3.0549999999999997  0.0  0.0  0.0  0.0
-3.045  0.0  0.0  0.0  0.0
-3.035  0.0  0.0  0.0  0.0
-3.0250000000000004  0.0  0.0  0.0  0.0
-3.0149999999999997  0.0  0.0  0.0  0.0
-3.005  0.0  0.0  0.0  0.0
-2.995  0.0  0.0  0.0  0.0
-2.985  0.0  0.0  0.0  0.0
-2.9749999999999996  0.0  0.0  0.0  0.0
-2.965  0.0  0.0  0.0  0.0
-2.955  0.0  0.0  0.0  0.0
-2.9450000000000003  0.0  0.0  0.0  0.0
-2.935  0.0  0.0  0.0  0.0
-2.925  0.0  0.0  0.0  0.0
-2.915  0.0  0.0  0.0  0.0
-2.9050000000000002  0.0  0.0  0.0  0.0
-2.895  0.0  0.0  0.0  0.0
-2.885  0.0  0.0  0.0  0.0
-2.875  0.0  0.0  0.0  0.0
-2.865  0.0  0.0  0.0  0.0
-2.855  0.0  0.0  0.0  0.0
-2.8449999999999998  0.0  0.0  0.0  0.0
-2.835  0.0  0.0  0.0  0.0
-2.825  0.0  0.0  0.0  0.0
-2.815  0.0  0.0  0.0  0.0
-2.8049999999999997  0.0  0.0  0.0  0.0
-2.795  0.0  0.0  0.0  0.0
-2.785  0.0  0.0  0.0  0.0
-2.775  0.0  0.0  0.0  0.0
-2.7649999999999997  0.0  0.0  0.0  0.0
